Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification
Medtr1g069630,gbM,Medtr1g075480,gbM,wgd,Same,gbM-gbM
Medtr1g069640,teM,Medtr1g075530,teM,wgd,Same,teM-teM
Medtr1g041695,gbM,Medtr1g075640,gbM,wgd,Same,gbM-gbM
Medtr1g041465,gbM,Medtr1g075740,gbM,wgd,Same,gbM-gbM
Medtr1g042280,gbM,Medtr1g075870,gbM,wgd,Same,gbM-gbM
Medtr1g069735,gbM,Medtr1g075880,gbM,wgd,Same,gbM-gbM
Medtr1g042700,gbM,Medtr1g075880,gbM,wgd,Same,gbM-gbM
Medtr1g442840,gbM,Medtr1g075900,gbM,wgd,Same,gbM-gbM
Medtr1g069825,unM,Medtr1g075990,unM,wgd,Same,unM-unM
Medtr1g043040,gbM,Medtr1g076130,gbM,wgd,Same,gbM-gbM
Medtr1g043190,gbM,Medtr1g076190,gbM,wgd,Same,gbM-gbM
Medtr1g070970,unM,Medtr1g076500,unM,wgd,Same,unM-unM
Medtr1g071150,unM,Medtr1g076650,unM,wgd,Same,unM-unM
Medtr1g043760,unM,Medtr1g093140,unM,wgd,Same,unM-unM
Medtr1g070520,unM,Medtr1g093240,unM,wgd,Same,unM-unM
Medtr1g063900,gbM,Medtr1g094650,gbM,wgd,Same,gbM-gbM
Medtr1g063920,gbM,Medtr1g094660,gbM,wgd,Same,gbM-gbM
Medtr1g063950,unM,Medtr1g094750,unM,wgd,Same,unM-unM
Medtr1g071540,gbM,Medtr1g103160,gbM,wgd,Same,gbM-gbM
Medtr1g071670,teM,Medtr1g103200,teM,wgd,Same,teM-teM
Medtr1g072090,unM,Medtr1g103620,unM,wgd,Same,unM-unM
Medtr1g072110,unM,Medtr1g103640,unM,wgd,Same,unM-unM
Medtr1g072130,gbM,Medtr1g103830,gbM,wgd,Same,gbM-gbM
Medtr1g072160,gbM,Medtr1g104710,gbM,wgd,Same,gbM-gbM
Medtr1g017520,gbM,Medtr1g106025,gbM,wgd,Same,gbM-gbM
Medtr1g017590,unM,Medtr1g106030,unM,wgd,Same,unM-unM
Medtr1g018420,unM,Medtr1g106730,unM,wgd,Same,unM-unM
Medtr1g018620,gbM,Medtr1g106875,gbM,wgd,Same,gbM-gbM
Medtr1g088875,gbM,Medtr2g019740,gbM,wgd,Same,gbM-gbM
Medtr1g088960,gbM,Medtr2g020280,gbM,wgd,Same,gbM-gbM
Medtr1g089290,gbM,Medtr2g020720,gbM,wgd,Same,gbM-gbM
Medtr1g089570,gbM,Medtr2g020810,gbM,wgd,Same,gbM-gbM
Medtr1g089850,Unclassified,Medtr2g021070,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Medtr1g060910,teM,Medtr2g085005,teM,wgd,Same,teM-teM
Medtr1g060550,unM,Medtr2g086040,unM,wgd,Same,unM-unM
Medtr1g060110,teM,Medtr2g086380,teM,wgd,Same,teM-teM
Medtr2g014360,Unclassified,Medtr2g090635,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Medtr2g014400,unM,Medtr2g090660,unM,wgd,Same,unM-unM
Medtr2g014560,Unclassified,Medtr2g090710,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Medtr1g094890,gbM,Medtr2g094620,gbM,wgd,Same,gbM-gbM
Medtr1g094830,gbM,Medtr2g094930,gbM,wgd,Same,gbM-gbM
Medtr1g094730,unM,Medtr2g095180,unM,wgd,Same,unM-unM
Medtr1g063380,gbM,Medtr2g095320,gbM,wgd,Same,gbM-gbM
Medtr1g094155,gbM,Medtr2g095710,gbM,wgd,Same,gbM-gbM
Medtr2g039680,gbM,Medtr2g099940,gbM,wgd,Same,gbM-gbM
Medtr2g039250,gbM,Medtr2g100090,gbM,wgd,Same,gbM-gbM
Medtr2g039120,gbM,Medtr2g100110,gbM,wgd,Same,gbM-gbM
Medtr2g038740,teM,Medtr2g100360,teM,wgd,Same,teM-teM
Medtr1g037610,gbM,Medtr3g014320,gbM,wgd,Same,gbM-gbM
Medtr3g074260,gbM,Medtr3g087250,gbM,wgd,Same,gbM-gbM
Medtr3g074230,gbM,Medtr3g087480,gbM,wgd,Same,gbM-gbM
Medtr3g073960,unM,Medtr3g087700,unM,wgd,Same,unM-unM
Medtr1g030290,gbM,Medtr3g087980,gbM,wgd,Same,gbM-gbM
Medtr1g029850,gbM,Medtr3g088560,gbM,wgd,Same,gbM-gbM
Medtr1g029690,gbM,Medtr3g088640,gbM,wgd,Same,gbM-gbM
Medtr1g029550,unM,Medtr3g088815,unM,wgd,Same,unM-unM
Medtr1g029520,gbM,Medtr3g088885,gbM,wgd,Same,gbM-gbM
Medtr1g029500,gbM,Medtr3g088895,gbM,wgd,Same,gbM-gbM
Medtr1g029420,gbM,Medtr3g089055,gbM,wgd,Same,gbM-gbM
Medtr1g029400,gbM,Medtr3g089075,gbM,wgd,Same,gbM-gbM
Medtr1g028890,gbM,Medtr3g090660,gbM,wgd,Same,gbM-gbM
Medtr1g028460,unM,Medtr3g090940,unM,wgd,Same,unM-unM
Medtr1g028440,gbM,Medtr3g090960,gbM,wgd,Same,gbM-gbM
Medtr1g028370,gbM,Medtr3g091080,gbM,wgd,Same,gbM-gbM
Medtr1g028360,gbM,Medtr3g091090,gbM,wgd,Same,gbM-gbM
Medtr1g008230,gbM,Medtr3g091310,gbM,wgd,Same,gbM-gbM
Medtr1g008220,gbM,Medtr3g091340,gbM,wgd,Same,gbM-gbM
Medtr1g008120,gbM,Medtr3g091510,gbM,wgd,Same,gbM-gbM
Medtr1g007905,unM,Medtr3g091680,unM,wgd,Same,unM-unM
Medtr1g007880,gbM,Medtr3g091760,gbM,wgd,Same,gbM-gbM
Medtr1g007840,gbM,Medtr3g091770,gbM,wgd,Same,gbM-gbM
Medtr3g088845,gbM,Medtr3g096390,gbM,wgd,Same,gbM-gbM
Medtr3g088815,unM,Medtr3g096450,unM,wgd,Same,unM-unM
Medtr3g088790,gbM,Medtr3g096480,gbM,wgd,Same,gbM-gbM
Medtr3g088745,unM,Medtr3g096500,unM,wgd,Same,unM-unM
Medtr3g088495,gbM,Medtr3g096790,gbM,wgd,Same,gbM-gbM
Medtr3g088110,unM,Medtr3g096920,unM,wgd,Same,unM-unM
Medtr1g021070,unM,Medtr3g101320,unM,wgd,Same,unM-unM
Medtr1g020080,gbM,Medtr3g101370,gbM,wgd,Same,gbM-gbM
Medtr1g019940,unM,Medtr3g101400,unM,wgd,Same,unM-unM
Medtr1g019760,gbM,Medtr3g101540,gbM,wgd,Same,gbM-gbM
Medtr1g019740,gbM,Medtr3g101590,gbM,wgd,Same,gbM-gbM
Medtr1g019490,gbM,Medtr3g101660,gbM,wgd,Same,gbM-gbM
Medtr1g019150,gbM,Medtr3g102040,gbM,wgd,Same,gbM-gbM
Medtr1g019110,unM,Medtr3g102100,unM,wgd,Same,unM-unM
Medtr1g019040,unM,Medtr3g102120,unM,wgd,Same,unM-unM
Medtr1g018940,gbM,Medtr3g102170,gbM,wgd,Same,gbM-gbM
Medtr1g018760,unM,Medtr3g102370,unM,wgd,Same,unM-unM
Medtr1g018750,unM,Medtr3g102390,unM,wgd,Same,unM-unM
Medtr1g018710,unM,Medtr3g102500,unM,wgd,Same,unM-unM
Medtr1g018680,Unclassified,Medtr3g102510,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Medtr1g018640,unM,Medtr3g102660,unM,wgd,Same,unM-unM
Medtr1g018620,gbM,Medtr3g102670,gbM,wgd,Same,gbM-gbM
Medtr1g018550,gbM,Medtr3g102790,gbM,wgd,Same,gbM-gbM
Medtr1g018420,unM,Medtr3g102980,unM,wgd,Same,unM-unM
Medtr1g018180,unM,Medtr3g103050,unM,wgd,Same,unM-unM
Medtr1g018020,unM,Medtr3g103180,unM,wgd,Same,unM-unM
Medtr1g017990,unM,Medtr3g103190,unM,wgd,Same,unM-unM
Medtr1g017570,unM,Medtr3g103360,unM,wgd,Same,unM-unM
Medtr1g017530,unM,Medtr3g103400,unM,wgd,Same,unM-unM
Medtr1g017400,unM,Medtr3g103460,unM,wgd,Same,unM-unM
Medtr1g017270,gbM,Medtr3g103510,gbM,wgd,Same,gbM-gbM
Medtr1g017170,gbM,Medtr3g103560,gbM,wgd,Same,gbM-gbM
Medtr1g017140,unM,Medtr3g103570,unM,wgd,Same,unM-unM
Medtr1g017020,gbM,Medtr3g103610,gbM,wgd,Same,gbM-gbM
Medtr1g016920,gbM,Medtr3g103970,gbM,wgd,Same,gbM-gbM
Medtr1g016850,unM,Medtr3g104110,unM,wgd,Same,unM-unM
Medtr1g016760,gbM,Medtr3g104270,gbM,wgd,Same,gbM-gbM
Medtr1g016120,unM,Medtr3g104400,unM,wgd,Same,unM-unM
Medtr1g016080,gbM,Medtr3g104420,gbM,wgd,Same,gbM-gbM
Medtr1g015890,unM,Medtr3g104510,unM,wgd,Same,unM-unM
Medtr1g015110,gbM,Medtr3g104710,gbM,wgd,Same,gbM-gbM
Medtr1g015140,unM,Medtr3g104750,unM,wgd,Same,unM-unM
Medtr1g015165,unM,Medtr3g104780,unM,wgd,Same,unM-unM
Medtr1g015470,unM,Medtr3g105090,unM,wgd,Same,unM-unM
Medtr1g015620,gbM,Medtr3g105200,gbM,wgd,Same,gbM-gbM
Medtr1g015000,unM,Medtr3g105330,unM,wgd,Same,unM-unM
Medtr1g014750,unM,Medtr3g105580,unM,wgd,Same,unM-unM
Medtr1g013360,gbM,Medtr3g105590,gbM,wgd,Same,gbM-gbM
Medtr1g013430,unM,Medtr3g105690,unM,wgd,Same,unM-unM
Medtr1g013450,unM,Medtr3g105710,unM,wgd,Same,unM-unM
Medtr1g013350,unM,Medtr3g105765,unM,wgd,Same,unM-unM
Medtr1g014190,gbM,Medtr3g105880,gbM,wgd,Same,gbM-gbM
Medtr1g014080,gbM,Medtr3g105950,gbM,wgd,Same,gbM-gbM
Medtr1g013190,gbM,Medtr3g106210,gbM,wgd,Same,gbM-gbM
Medtr1g013100,unM,Medtr3g106250,unM,wgd,Same,unM-unM
Medtr1g013070,unM,Medtr3g106310,unM,wgd,Same,unM-unM
Medtr1g013040,unM,Medtr3g106320,unM,wgd,Same,unM-unM
Medtr1g012850,gbM,Medtr3g106550,gbM,wgd,Same,gbM-gbM
Medtr1g012530,gbM,Medtr3g107050,gbM,wgd,Same,gbM-gbM
Medtr1g012550,gbM,Medtr3g107070,gbM,wgd,Same,gbM-gbM
Medtr1g012520,gbM,Medtr3g107280,gbM,wgd,Same,gbM-gbM
Medtr1g012470,unM,Medtr3g107380,unM,wgd,Same,unM-unM
Medtr1g012420,gbM,Medtr3g107420,gbM,wgd,Same,gbM-gbM
Medtr1g012030,gbM,Medtr3g107510,gbM,wgd,Same,gbM-gbM
Medtr1g011980,gbM,Medtr3g107660,gbM,wgd,Same,gbM-gbM
Medtr1g011755,gbM,Medtr3g107720,gbM,wgd,Same,gbM-gbM
Medtr1g011840,gbM,Medtr3g107730,gbM,wgd,Same,gbM-gbM
Medtr1g011640,gbM,Medtr3g107870,gbM,wgd,Same,gbM-gbM
Medtr1g011610,gbM,Medtr3g107910,gbM,wgd,Same,gbM-gbM
Medtr1g011470,gbM,Medtr3g107970,gbM,wgd,Same,gbM-gbM
Medtr1g010300,gbM,Medtr3g108080,gbM,wgd,Same,gbM-gbM
Medtr1g010150,gbM,Medtr3g108240,gbM,wgd,Same,gbM-gbM
Medtr1g010120,gbM,Medtr3g108600,gbM,wgd,Same,gbM-gbM
Medtr1g010040,gbM,Medtr3g108660,gbM,wgd,Same,gbM-gbM
Medtr1g010010,gbM,Medtr3g108690,gbM,wgd,Same,gbM-gbM
Medtr1g009960,gbM,Medtr3g108740,gbM,wgd,Same,gbM-gbM
Medtr1g009720,gbM,Medtr3g108800,gbM,wgd,Same,gbM-gbM
Medtr1g009680,gbM,Medtr3g108808,gbM,wgd,Same,gbM-gbM
Medtr1g009640,unM,Medtr3g108910,unM,wgd,Same,unM-unM
Medtr1g009310,gbM,Medtr3g109100,gbM,wgd,Same,gbM-gbM
Medtr1g009030,unM,Medtr3g109280,unM,wgd,Same,unM-unM
Medtr1g009010,gbM,Medtr3g109300,gbM,wgd,Same,gbM-gbM
Medtr1g008740,unM,Medtr3g109340,unM,wgd,Same,unM-unM
Medtr1g008700,unM,Medtr3g109420,unM,wgd,Same,unM-unM
Medtr1g006695,gbM,Medtr3g109650,gbM,wgd,Same,gbM-gbM
Medtr3g109982,Unclassified,Medtr3g110010,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Medtr1g004990,gbM,Medtr3g110180,gbM,wgd,Same,gbM-gbM
Medtr1g006600,gbM,Medtr3g110198,gbM,wgd,Same,gbM-gbM
Medtr1g007150,gbM,Medtr3g110240,gbM,wgd,Same,gbM-gbM
Medtr1g007160,gbM,Medtr3g110340,gbM,wgd,Same,gbM-gbM
Medtr1g007420,gbM,Medtr3g110690,gbM,wgd,Same,gbM-gbM
Medtr1g021680,gbM,Medtr3g111590,gbM,wgd,Same,gbM-gbM
Medtr1g021915,teM,Medtr3g111610,teM,wgd,Same,teM-teM
Medtr1g021950,gbM,Medtr3g111630,gbM,wgd,Same,gbM-gbM
Medtr1g022145,gbM,Medtr3g111810,gbM,wgd,Same,gbM-gbM
Medtr1g022260,gbM,Medtr3g111870,gbM,wgd,Same,gbM-gbM
Medtr1g022290,unM,Medtr3g111880,unM,wgd,Same,unM-unM
Medtr1g022395,unM,Medtr3g111970,unM,wgd,Same,unM-unM
Medtr1g022475,gbM,Medtr3g112130,gbM,wgd,Same,gbM-gbM
Medtr1g022480,gbM,Medtr3g112150,gbM,wgd,Same,gbM-gbM
Medtr1g022485,gbM,Medtr3g112160,gbM,wgd,Same,gbM-gbM
Medtr1g022495,unM,Medtr3g112220,unM,wgd,Same,unM-unM
Medtr1g022505,gbM,Medtr3g112230,gbM,wgd,Same,gbM-gbM
Medtr1g023120,gbM,Medtr3g112370,gbM,wgd,Same,gbM-gbM
Medtr1g023140,unM,Medtr3g112410,unM,wgd,Same,unM-unM
Medtr1g023180,unM,Medtr3g112480,unM,wgd,Same,unM-unM
Medtr1g023230,unM,Medtr3g112510,unM,wgd,Same,unM-unM
Medtr1g023260,unM,Medtr3g113070,unM,wgd,Same,unM-unM
Medtr1g023270,unM,Medtr3g113080,unM,wgd,Same,unM-unM
Medtr1g023510,gbM,Medtr3g113170,gbM,wgd,Same,gbM-gbM
Medtr1g024005,Unclassified,Medtr3g113270,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Medtr1g024095,gbM,Medtr3g113290,gbM,wgd,Same,gbM-gbM
Medtr1g024930,gbM,Medtr3g113790,gbM,wgd,Same,gbM-gbM
Medtr1g025220,unM,Medtr3g113890,unM,wgd,Same,unM-unM
Medtr1g025340,gbM,Medtr3g114010,gbM,wgd,Same,gbM-gbM
Medtr1g025420,unM,Medtr3g114030,unM,wgd,Same,unM-unM
Medtr1g026070,unM,Medtr3g114500,unM,wgd,Same,unM-unM
Medtr1g026110,unM,Medtr3g114750,unM,wgd,Same,unM-unM
Medtr1g026160,gbM,Medtr3g114900,gbM,wgd,Same,gbM-gbM
Medtr1g026380,gbM,Medtr3g115030,gbM,wgd,Same,gbM-gbM
Medtr1g026410,gbM,Medtr3g115050,gbM,wgd,Same,gbM-gbM
Medtr1g007740,gbM,Medtr3g491920,gbM,wgd,Same,gbM-gbM
Medtr2g104910,gbM,Medtr4g006570,gbM,wgd,Same,gbM-gbM
Medtr2g104960,unM,Medtr4g006940,unM,wgd,Same,unM-unM
Medtr2g105010,unM,Medtr4g006970,unM,wgd,Same,unM-unM
Medtr2g105090,gbM,Medtr4g007140,gbM,wgd,Same,gbM-gbM
Medtr2g105100,gbM,Medtr4g007180,gbM,wgd,Same,gbM-gbM
Medtr2g104970,gbM,Medtr4g009030,gbM,wgd,Same,gbM-gbM
Medtr2g104560,unM,Medtr4g009110,unM,wgd,Same,unM-unM
Medtr2g104140,gbM,Medtr4g009840,gbM,wgd,Same,gbM-gbM
Medtr2g104010,gbM,Medtr4g010100,gbM,wgd,Same,gbM-gbM
Medtr2g103870,unM,Medtr4g010160,unM,wgd,Same,unM-unM
Medtr2g103840,unM,Medtr4g010180,unM,wgd,Same,unM-unM
Medtr2g103795,unM,Medtr4g010250,unM,wgd,Same,unM-unM
Medtr2g103750,unM,Medtr4g010530,unM,wgd,Same,unM-unM
Medtr2g103730,gbM,Medtr4g010650,gbM,wgd,Same,gbM-gbM
Medtr2g103380,unM,Medtr4g011060,unM,wgd,Same,unM-unM
Medtr2g102800,gbM,Medtr4g011440,gbM,wgd,Same,gbM-gbM
Medtr2g102740,gbM,Medtr4g011460,gbM,wgd,Same,gbM-gbM
Medtr2g102730,gbM,Medtr4g011530,gbM,wgd,Same,gbM-gbM
Medtr2g102640,gbM,Medtr4g011620,gbM,wgd,Same,gbM-gbM
Medtr2g102435,gbM,Medtr4g011890,gbM,wgd,Same,gbM-gbM
Medtr2g102355,teM,Medtr4g011900,teM,wgd,Same,teM-teM
Medtr2g102267,gbM,Medtr4g011950,gbM,wgd,Same,gbM-gbM
Medtr2g102180,gbM,Medtr4g012050,gbM,wgd,Same,gbM-gbM
Medtr2g102050,gbM,Medtr4g012430,gbM,wgd,Same,gbM-gbM
Medtr2g101840,gbM,Medtr4g013090,gbM,wgd,Same,gbM-gbM
Medtr2g101830,gbM,Medtr4g013165,gbM,wgd,Same,gbM-gbM
Medtr2g089030,gbM,Medtr4g045667,gbM,wgd,Same,gbM-gbM
Medtr2g089040,gbM,Medtr4g045670,gbM,wgd,Same,gbM-gbM
Medtr2g089080,gbM,Medtr4g045743,gbM,wgd,Same,gbM-gbM
Medtr2g089140,unM,Medtr4g045853,unM,wgd,Same,unM-unM
Medtr2g088940,gbM,Medtr4g046677,gbM,wgd,Same,gbM-gbM
Medtr2g088610,unM,Medtr4g046787,unM,wgd,Same,unM-unM
Medtr2g088470,gbM,Medtr4g047800,gbM,wgd,Same,gbM-gbM
Medtr2g088400,unM,Medtr4g048000,unM,wgd,Same,unM-unM
Medtr2g088360,gbM,Medtr4g048190,gbM,wgd,Same,gbM-gbM
Medtr2g088270,gbM,Medtr4g048320,gbM,wgd,Same,gbM-gbM
Medtr2g088080,gbM,Medtr4g049390,gbM,wgd,Same,gbM-gbM
Medtr2g087880,gbM,Medtr4g050060,gbM,wgd,Same,gbM-gbM
Medtr2g087810,unM,Medtr4g050170,unM,wgd,Same,unM-unM
Medtr2g087740,unM,Medtr4g050300,unM,wgd,Same,unM-unM
Medtr2g087390,unM,Medtr4g050590,unM,wgd,Same,unM-unM
Medtr2g087295,gbM,Medtr4g051565,gbM,wgd,Same,gbM-gbM
Medtr2g087230,gbM,Medtr4g051605,gbM,wgd,Same,gbM-gbM
Medtr2g087090,gbM,Medtr4g051648,gbM,wgd,Same,gbM-gbM
Medtr2g086890,gbM,Medtr4g052400,gbM,wgd,Same,gbM-gbM
Medtr2g086530,unM,Medtr4g052970,unM,wgd,Same,unM-unM
Medtr2g086510,gbM,Medtr4g053120,gbM,wgd,Same,gbM-gbM
Medtr2g086420,teM,Medtr4g053250,teM,wgd,Same,teM-teM
Medtr2g086160,gbM,Medtr4g053350,gbM,wgd,Same,gbM-gbM
Medtr2g086190,unM,Medtr4g053440,unM,wgd,Same,unM-unM
Medtr2g086140,gbM,Medtr4g053675,gbM,wgd,Same,gbM-gbM
Medtr2g086070,unM,Medtr4g054220,unM,wgd,Same,unM-unM
Medtr2g084925,gbM,Medtr4g055270,gbM,wgd,Same,gbM-gbM
Medtr2g084895,gbM,Medtr4g055290,gbM,wgd,Same,gbM-gbM
Medtr2g084615,gbM,Medtr4g055920,gbM,wgd,Same,gbM-gbM
Medtr2g084555,gbM,Medtr4g056390,gbM,wgd,Same,gbM-gbM
Medtr2g084550,gbM,Medtr4g056420,gbM,wgd,Same,gbM-gbM
Medtr2g084530,unM,Medtr4g056520,unM,wgd,Same,unM-unM
Medtr2g084475,gbM,Medtr4g056600,gbM,wgd,Same,gbM-gbM
Medtr2g084275,gbM,Medtr4g057330,gbM,wgd,Same,gbM-gbM
Medtr2g095800,unM,Medtr4g057450,unM,wgd,Same,unM-unM
Medtr2g084270,unM,Medtr4g057470,unM,wgd,Same,unM-unM
Medtr2g095520,unM,Medtr4g057635,unM,wgd,Same,unM-unM
Medtr2g095480,unM,Medtr4g057765,unM,wgd,Same,unM-unM
Medtr2g095440,gbM,Medtr4g057795,gbM,wgd,Same,gbM-gbM
Medtr2g095430,unM,Medtr4g057800,unM,wgd,Same,unM-unM
Medtr2g095260,gbM,Medtr4g057960,gbM,wgd,Same,gbM-gbM
Medtr1g063920,gbM,Medtr4g058000,gbM,wgd,Same,gbM-gbM
Medtr2g094930,gbM,Medtr4g058700,gbM,wgd,Same,gbM-gbM
Medtr2g094910,gbM,Medtr4g058710,gbM,wgd,Same,gbM-gbM
Medtr1g064240,gbM,Medtr4g058730,gbM,wgd,Same,gbM-gbM
Medtr2g094790,unM,Medtr4g058740,unM,wgd,Same,unM-unM
Medtr2g094650,gbM,Medtr4g058800,gbM,wgd,Same,gbM-gbM
Medtr2g094600,gbM,Medtr4g058910,gbM,wgd,Same,gbM-gbM
Medtr2g094520,gbM,Medtr4g058970,gbM,wgd,Same,gbM-gbM
Medtr2g094490,gbM,Medtr4g058990,gbM,wgd,Same,gbM-gbM
Medtr2g094470,gbM,Medtr4g059000,gbM,wgd,Same,gbM-gbM
Medtr2g094210,unM,Medtr4g059310,unM,wgd,Same,unM-unM
Medtr2g094270,unM,Medtr4g059390,unM,wgd,Same,unM-unM
Medtr2g094300,unM,Medtr4g059400,unM,wgd,Same,unM-unM
Medtr1g064500,unM,Medtr4g059400,unM,wgd,Same,unM-unM
Medtr2g094180,Unclassified,Medtr4g059450,Unclassified,wgd,Undetermined,Unclassified-Unclassified
Medtr1g064710,gbM,Medtr4g059540,gbM,wgd,Same,gbM-gbM
Medtr2g094090,gbM,Medtr4g059560,gbM,wgd,Same,gbM-gbM
Medtr2g094020,gbM,Medtr4g059680,gbM,wgd,Same,gbM-gbM
Medtr2g093960,unM,Medtr4g059870,unM,wgd,Same,unM-unM
Medtr2g093740,gbM,Medtr4g060460,gbM,wgd,Same,gbM-gbM
Medtr2g093730,gbM,Medtr4g060510,gbM,wgd,Same,gbM-gbM
Medtr2g093310,unM,Medtr4g060950,unM,wgd,Same,unM-unM
Medtr2g093210,gbM,Medtr4g061090,gbM,wgd,Same,gbM-gbM
Medtr2g093100,gbM,Medtr4g061180,gbM,wgd,Same,gbM-gbM
Medtr2g095970,gbM,Medtr4g061590,gbM,wgd,Same,gbM-gbM
Medtr2g096190,gbM,Medtr4g062100,gbM,wgd,Same,gbM-gbM
Medtr2g096230,unM,Medtr4g062330,unM,wgd,Same,unM-unM
Medtr2g096290,gbM,Medtr4g063030,gbM,wgd,Same,gbM-gbM
Medtr2g096300,gbM,Medtr4g063040,gbM,wgd,Same,gbM-gbM
Medtr2g096340,gbM,Medtr4g063060,gbM,wgd,Same,gbM-gbM
Medtr2g096360,unM,Medtr4g063070,unM,wgd,Same,unM-unM
Medtr2g096370,unM,Medtr4g063080,unM,wgd,Same,unM-unM
Medtr2g096380,unM,Medtr4g063100,unM,wgd,Same,unM-unM
Medtr2g096550,gbM,Medtr4g063160,gbM,wgd,Same,gbM-gbM
Medtr2g096570,unM,Medtr4g063410,unM,wgd,Same,unM-unM
Medtr2g096690,gbM,Medtr4g063490,gbM,wgd,Same,gbM-gbM
Medtr2g096660,gbM,Medtr4g063600,gbM,wgd,Same,gbM-gbM
Medtr2g096760,gbM,Medtr4g063830,gbM,wgd,Same,gbM-gbM
Medtr2g097030,unM,Medtr4g063975,unM,wgd,Same,unM-unM
Medtr2g097230,gbM,Medtr4g064030,gbM,wgd,Same,gbM-gbM
Medtr2g097410,gbM,Medtr4g064120,gbM,wgd,Same,gbM-gbM
Medtr2g097520,gbM,Medtr4g064380,gbM,wgd,Same,gbM-gbM
Medtr2g097570,unM,Medtr4g064520,unM,wgd,Same,unM-unM
Medtr2g097620,unM,Medtr4g064570,unM,wgd,Same,unM-unM
Medtr2g097670,gbM,Medtr4g064670,gbM,wgd,Same,gbM-gbM
Medtr2g097700,gbM,Medtr4g064780,gbM,wgd,Same,gbM-gbM
Medtr2g097710,gbM,Medtr4g064830,gbM,wgd,Same,gbM-gbM
Medtr2g097800,unM,Medtr4g064947,unM,wgd,Same,unM-unM
Medtr2g097850,gbM,Medtr4g064997,gbM,wgd,Same,gbM-gbM
Medtr2g097910,unM,Medtr4g065017,unM,wgd,Same,unM-unM
Medtr2g098240,unM,Medtr4g065080,unM,wgd,Same,unM-unM
Medtr2g098340,gbM,Medtr4g065980,gbM,wgd,Same,gbM-gbM
Medtr2g098420,gbM,Medtr4g066010,gbM,wgd,Same,gbM-gbM
Medtr2g098490,gbM,Medtr4g066130,gbM,wgd,Same,gbM-gbM
Medtr2g098580,gbM,Medtr4g066650,gbM,wgd,Same,gbM-gbM
Medtr2g098660,gbM,Medtr4g067060,gbM,wgd,Same,gbM-gbM
Medtr2g098850,gbM,Medtr4g067110,gbM,wgd,Same,gbM-gbM
Medtr2g098910,gbM,Medtr4g067230,gbM,wgd,Same,gbM-gbM
Medtr2g098950,unM,Medtr4g067310,unM,wgd,Same,unM-unM
Medtr2g099350,gbM,Medtr4g068000,gbM,wgd,Same,gbM-gbM
Medtr2g099095,gbM,Medtr4g068050,gbM,wgd,Same,gbM-gbM
Medtr2g099090,gbM,Medtr4g068100,gbM,wgd,Same,gbM-gbM
Medtr2g099380,gbM,Medtr4g068180,gbM,wgd,Same,gbM-gbM
Medtr1g034340,gbM,Medtr4g068520,gbM,wgd,Same,gbM-gbM
Medtr1g034270,unM,Medtr4g068560,unM,wgd,Same,unM-unM
