Feature	Duplication
Ciclev10027266m.g	dispersed
Ciclev10000946m.g	dispersed
Ciclev10013518m.g	dispersed
Ciclev10001014m.g	dispersed
Ciclev10004916m.g	dispersed
Ciclev10001072m.g	dispersed
Ciclev10028271m.g	dispersed
Ciclev10001081m.g	dispersed
Ciclev10005080m.g	dispersed
Ciclev10031441m.g	dispersed
Ciclev10001110m.g	dispersed
Ciclev10030405m.g	dispersed
Ciclev10001117m.g	dispersed
Ciclev10004582m.g	dispersed
Ciclev10007308m.g	dispersed
Ciclev10011114m.g	dispersed
Ciclev10025036m.g	dispersed
Ciclev10001126m.g	dispersed
Ciclev10024615m.g	dispersed
Ciclev10001130m.g	dispersed
Ciclev10008105m.g	dispersed
Ciclev10001131m.g	dispersed
Ciclev10008314m.g	dispersed
Ciclev10001145m.g	dispersed
Ciclev10023483m.g	dispersed
Ciclev10001147m.g	dispersed
Ciclev10008418m.g	dispersed
Ciclev10001163m.g	dispersed
Ciclev10011756m.g	dispersed
Ciclev10001186m.g	dispersed
Ciclev10018360m.g	dispersed
Ciclev10028588m.g	dispersed
Ciclev10001187m.g	dispersed
Ciclev10010235m.g	dispersed
Ciclev10001192m.g	dispersed
Ciclev10025216m.g	dispersed
Ciclev10001200m.g	dispersed
Ciclev10024520m.g	dispersed
Ciclev10031606m.g	dispersed
Ciclev10001207m.g	dispersed
Ciclev10007982m.g	dispersed
Ciclev10001247m.g	dispersed
Ciclev10008615m.g	dispersed
Ciclev10025443m.g	dispersed
Ciclev10001266m.g	dispersed
Ciclev10018086m.g	dispersed
Ciclev10001277m.g	dispersed
Ciclev10013624m.g	dispersed
Ciclev10020852m.g	dispersed
Ciclev10001285m.g	dispersed
Ciclev10027028m.g	dispersed
Ciclev10001288m.g	dispersed
Ciclev10011688m.g	dispersed
Ciclev10001292m.g	dispersed
Ciclev10001679m.g	dispersed
Ciclev10001295m.g	dispersed
Ciclev10005415m.g	dispersed
Ciclev10006759m.g	dispersed
Ciclev10001303m.g	dispersed
Ciclev10020688m.g	dispersed
Ciclev10030466m.g	dispersed
Ciclev10001314m.g	dispersed
Ciclev10005058m.g	dispersed
Ciclev10014816m.g	dispersed
Ciclev10001335m.g	dispersed
Ciclev10001460m.g	dispersed
Ciclev10012001m.g	dispersed
Ciclev10001336m.g	dispersed
Ciclev10011972m.g	dispersed
Ciclev10001347m.g	dispersed
Ciclev10011929m.g	dispersed
Ciclev10017835m.g	dispersed
Ciclev10001354m.g	dispersed
Ciclev10029884m.g	dispersed
Ciclev10001373m.g	dispersed
Ciclev10003550m.g	dispersed
Ciclev10001395m.g	dispersed
Ciclev10005133m.g	dispersed
Ciclev10015535m.g	dispersed
Ciclev10001403m.g	dispersed
Ciclev10020549m.g	dispersed
Ciclev10001414m.g	dispersed
Ciclev10006945m.g	dispersed
Ciclev10013989m.g	dispersed
Ciclev10001428m.g	dispersed
Ciclev10003568m.g	dispersed
Ciclev10001432m.g	dispersed
Ciclev10025381m.g	dispersed
Ciclev10001434m.g	dispersed
Ciclev10010807m.g	dispersed
Ciclev10013793m.g	dispersed
Ciclev10001443m.g	dispersed
Ciclev10001456m.g	dispersed
Ciclev10020487m.g	dispersed
Ciclev10029890m.g	dispersed
Ciclev10031784m.g	dispersed
Ciclev10001453m.g	dispersed
Ciclev10001454m.g	dispersed
Ciclev10001488m.g	dispersed
Ciclev10025731m.g	dispersed
Ciclev10001493m.g	dispersed
Ciclev10028764m.g	dispersed
Ciclev10001514m.g	dispersed
Ciclev10026018m.g	dispersed
Ciclev10001547m.g	dispersed
Ciclev10028726m.g	dispersed
Ciclev10001575m.g	dispersed
Ciclev10001624m.g	dispersed
Ciclev10001596m.g	dispersed
Ciclev10031874m.g	dispersed
Ciclev10001647m.g	dispersed
Ciclev10032032m.g	dispersed
Ciclev10001715m.g	dispersed
Ciclev10032076m.g	dispersed
Ciclev10001805m.g	dispersed
Ciclev10001863m.g	dispersed
Ciclev10001849m.g	dispersed
Ciclev10032441m.g	dispersed
Ciclev10001873m.g	dispersed
Ciclev10028905m.g	dispersed
Ciclev10001879m.g	dispersed
Ciclev10028303m.g	dispersed
Ciclev10001893m.g	dispersed
Ciclev10003120m.g	dispersed
Ciclev10012205m.g	dispersed
Ciclev10016383m.g	dispersed
Ciclev10001938m.g	dispersed
Ciclev10012154m.g	dispersed
Ciclev10001980m.g	dispersed
Ciclev10031794m.g	dispersed
Ciclev10001992m.g	dispersed
Ciclev10025842m.g	dispersed
Ciclev10002008m.g	dispersed
Ciclev10028879m.g	dispersed
Ciclev10002042m.g	dispersed
Ciclev10029883m.g	dispersed
Ciclev10002064m.g	dispersed
Ciclev10009178m.g	dispersed
Ciclev10002076m.g	dispersed
Ciclev10032301m.g	dispersed
Ciclev10002078m.g	dispersed
Ciclev10022056m.g	dispersed
Ciclev10002148m.g	dispersed
Ciclev10016167m.g	dispersed
Ciclev10002151m.g	dispersed
Ciclev10017555m.g	dispersed
Ciclev10002156m.g	dispersed
Ciclev10012342m.g	dispersed
Ciclev10002164m.g	dispersed
Ciclev10021520m.g	dispersed
Ciclev10002179m.g	dispersed
Ciclev10013814m.g	dispersed
Ciclev10021100m.g	dispersed
Ciclev10026011m.g	dispersed
Ciclev10026336m.g	dispersed
Ciclev10002181m.g	dispersed
Ciclev10006565m.g	dispersed
Ciclev10017428m.g	dispersed
Ciclev10002186m.g	dispersed
Ciclev10033402m.g	dispersed
Ciclev10002202m.g	dispersed
Ciclev10032402m.g	dispersed
Ciclev10002251m.g	dispersed
Ciclev10022008m.g	dispersed
Ciclev10002266m.g	dispersed
Ciclev10029102m.g	dispersed
Ciclev10002284m.g	dispersed
Ciclev10029154m.g	dispersed
Ciclev10002288m.g	dispersed
Ciclev10009291m.g	dispersed
Ciclev10033952m.g	dispersed
Ciclev10002308m.g	dispersed
Ciclev10003624m.g	dispersed
Ciclev10002346m.g	dispersed
Ciclev10012693m.g	dispersed
Ciclev10002351m.g	dispersed
Ciclev10021230m.g	dispersed
Ciclev10002356m.g	dispersed
Ciclev10006677m.g	dispersed
Ciclev10029236m.g	dispersed
Ciclev10002362m.g	dispersed
Ciclev10022123m.g	dispersed
Ciclev10002366m.g	dispersed
Ciclev10012634m.g	dispersed
Ciclev10002377m.g	dispersed
Ciclev10002565m.g	dispersed
Ciclev10002391m.g	dispersed
Ciclev10022027m.g	dispersed
Ciclev10002396m.g	dispersed
Ciclev10005589m.g	dispersed
Ciclev10002416m.g	dispersed
Ciclev10023373m.g	dispersed
Ciclev10002417m.g	dispersed
Ciclev10016890m.g	dispersed
Ciclev10017723m.g	dispersed
Ciclev10002423m.g	dispersed
Ciclev10010875m.g	dispersed
Ciclev10002428m.g	dispersed
Ciclev10009684m.g	dispersed
Ciclev10002435m.g	dispersed
Ciclev10006027m.g	dispersed
Ciclev10002443m.g	dispersed
Ciclev10030211m.g	dispersed
Ciclev10002472m.g	dispersed
Ciclev10021982m.g	dispersed
Ciclev10002504m.g	dispersed
Ciclev10010690m.g	dispersed
Ciclev10002505m.g	dispersed
Ciclev10010158m.g	dispersed
Ciclev10010561m.g	dispersed
Ciclev10013655m.g	dispersed
Ciclev10013676m.g	dispersed
Ciclev10023355m.g	dispersed
Ciclev10027189m.g	dispersed
Ciclev10029876m.g	dispersed
Ciclev10033543m.g	dispersed
Ciclev10002522m.g	dispersed
Ciclev10009505m.g	dispersed
Ciclev10026484m.g	dispersed
Ciclev10029292m.g	dispersed
Ciclev10002573m.g	dispersed
Ciclev10010074m.g	dispersed
Ciclev10002591m.g	dispersed
Ciclev10018339m.g	dispersed
Ciclev10022525m.g	dispersed
Ciclev10023892m.g	dispersed
Ciclev10002598m.g	dispersed
Ciclev10029827m.g	dispersed
Ciclev10002602m.g	dispersed
Ciclev10026570m.g	dispersed
Ciclev10002655m.g	dispersed
Ciclev10018002m.g	dispersed
Ciclev10002671m.g	dispersed
Ciclev10003966m.g	dispersed
Ciclev10002701m.g	dispersed
Ciclev10005678m.g	dispersed
Ciclev10002708m.g	dispersed
Ciclev10026808m.g	dispersed
Ciclev10002744m.g	dispersed
Ciclev10027433m.g	dispersed
Ciclev10002756m.g	dispersed
Ciclev10029196m.g	dispersed
Ciclev10002764m.g	dispersed
Ciclev10006140m.g	dispersed
Ciclev10002791m.g	dispersed
Ciclev10017033m.g	dispersed
Ciclev10017068m.g	dispersed
Ciclev10002822m.g	dispersed
Ciclev10023776m.g	dispersed
Ciclev10002832m.g	dispersed
Ciclev10033019m.g	dispersed
Ciclev10002833m.g	dispersed
Ciclev10022651m.g	dispersed
Ciclev10002837m.g	dispersed
Ciclev10022845m.g	dispersed
Ciclev10002843m.g	dispersed
Ciclev10026754m.g	dispersed
Ciclev10002874m.g	dispersed
Ciclev10013136m.g	dispersed
Ciclev10002883m.g	dispersed
Ciclev10013120m.g	dispersed
Ciclev10002884m.g	dispersed
Ciclev10017487m.g	dispersed
Ciclev10023887m.g	dispersed
Ciclev10030193m.g	dispersed
Ciclev10002895m.g	dispersed
Ciclev10022949m.g	dispersed
Ciclev10002903m.g	dispersed
Ciclev10006937m.g	dispersed
Ciclev10018381m.g	dispersed
Ciclev10002914m.g	dispersed
Ciclev10023952m.g	dispersed
Ciclev10002929m.g	dispersed
Ciclev10003114m.g	dispersed
Ciclev10033173m.g	dispersed
Ciclev10002941m.g	dispersed
Ciclev10004042m.g	dispersed
Ciclev10002956m.g	dispersed
Ciclev10007019m.g	dispersed
Ciclev10027094m.g	dispersed
Ciclev10032473m.g	dispersed
Ciclev10033878m.g	dispersed
Ciclev10002963m.g	dispersed
Ciclev10003205m.g	dispersed
Ciclev10003338m.g	dispersed
Ciclev10006825m.g	dispersed
Ciclev10010139m.g	dispersed
Ciclev10010415m.g	dispersed
Ciclev10013729m.g	dispersed
Ciclev10023828m.g	dispersed
Ciclev10002971m.g	dispersed
Ciclev10003377m.g	dispersed
Ciclev10002992m.g	dispersed
Ciclev10003975m.g	dispersed
Ciclev10017562m.g	dispersed
Ciclev10019154m.g	dispersed
Ciclev10003010m.g	dispersed
Ciclev10013513m.g	dispersed
Ciclev10023879m.g	dispersed
Ciclev10003039m.g	dispersed
Ciclev10006360m.g	dispersed
Ciclev10023089m.g	dispersed
Ciclev10023127m.g	dispersed
Ciclev10023220m.g	dispersed
Ciclev10003057m.g	dispersed
Ciclev10023194m.g	dispersed
Ciclev10003069m.g	dispersed
Ciclev10017368m.g	dispersed
Ciclev10003072m.g	dispersed
Ciclev10006357m.g	dispersed
Ciclev10003077m.g	dispersed
Ciclev10010098m.g	dispersed
Ciclev10003082m.g	dispersed
Ciclev10013298m.g	dispersed
Ciclev10003084m.g	dispersed
Ciclev10010136m.g	dispersed
Ciclev10003090m.g	dispersed
Ciclev10006519m.g	dispersed
Ciclev10013728m.g	dispersed
Ciclev10013876m.g	dispersed
Ciclev10024463m.g	dispersed
Ciclev10003097m.g	dispersed
Ciclev10003302m.g	dispersed
Ciclev10003098m.g	dispersed
Ciclev10023471m.g	dispersed
Ciclev10003105m.g	dispersed
Ciclev10030158m.g	dispersed
Ciclev10003108m.g	dispersed
Ciclev10007086m.g	dispersed
Ciclev10003137m.g	dispersed
Ciclev10029519m.g	dispersed
Ciclev10003153m.g	dispersed
Ciclev10024138m.g	dispersed
Ciclev10026992m.g	dispersed
Ciclev10028053m.g	dispersed
Ciclev10003171m.g	dispersed
Ciclev10003309m.g	dispersed
Ciclev10003437m.g	dispersed
Ciclev10004019m.g	dispersed
Ciclev10017725m.g	dispersed
Ciclev10017861m.g	dispersed
Ciclev10023385m.g	dispersed
Ciclev10033312m.g	dispersed
Ciclev10033686m.g	dispersed
Ciclev10033859m.g	dispersed
Ciclev10003194m.g	dispersed
Ciclev10017928m.g	dispersed
Ciclev10003199m.g	dispersed
Ciclev10003657m.g	dispersed
Ciclev10006474m.g	dispersed
Ciclev10006801m.g	dispersed
Ciclev10033320m.g	dispersed
Ciclev10033323m.g	dispersed
Ciclev10003204m.g	dispersed
Ciclev10003611m.g	dispersed
Ciclev10017550m.g	dispersed
Ciclev10006900m.g	dispersed
Ciclev10024558m.g	dispersed
Ciclev10003211m.g	dispersed
Ciclev10033674m.g	dispersed
Ciclev10003215m.g	dispersed
Ciclev10003258m.g	dispersed
Ciclev10027997m.g	dispersed
Ciclev10003221m.g	dispersed
Ciclev10003941m.g	dispersed
Ciclev10003222m.g	dispersed
Ciclev10003442m.g	dispersed
Ciclev10003579m.g	dispersed
Ciclev10003255m.g	dispersed
Ciclev10024588m.g	dispersed
Ciclev10007041m.g	dispersed
Ciclev10030720m.g	dispersed
Ciclev10003274m.g	dispersed
Ciclev10006296m.g	dispersed
Ciclev10023939m.g	dispersed
Ciclev10003276m.g	dispersed
Ciclev10014060m.g	dispersed
Ciclev10014890m.g	dispersed
Ciclev10027597m.g	dispersed
Ciclev10003280m.g	dispersed
Ciclev10005935m.g	dispersed
Ciclev10003289m.g	dispersed
Ciclev10017693m.g	dispersed
Ciclev10018315m.g	dispersed
Ciclev10027846m.g	dispersed
Ciclev10029995m.g	dispersed
Ciclev10003291m.g	dispersed
Ciclev10024370m.g	dispersed
Ciclev10024450m.g	dispersed
Ciclev10003321m.g	dispersed
Ciclev10005345m.g	dispersed
Ciclev10003324m.g	dispersed
Ciclev10003585m.g	dispersed
Ciclev10003872m.g	dispersed
Ciclev10006905m.g	dispersed
Ciclev10007052m.g	dispersed
Ciclev10007137m.g	dispersed
Ciclev10013461m.g	dispersed
Ciclev10017763m.g	dispersed
Ciclev10023988m.g	dispersed
Ciclev10024574m.g	dispersed
Ciclev10033571m.g	dispersed
Ciclev10033599m.g	dispersed
Ciclev10003332m.g	dispersed
Ciclev10009972m.g	dispersed
Ciclev10021205m.g	dispersed
Ciclev10003335m.g	dispersed
Ciclev10008001m.g	dispersed
Ciclev10003781m.g	dispersed
Ciclev10003808m.g	dispersed
Ciclev10033313m.g	dispersed
Ciclev10003348m.g	dispersed
Ciclev10003754m.g	dispersed
Ciclev10031329m.g	dispersed
Ciclev10003349m.g	dispersed
Ciclev10003470m.g	dispersed
Ciclev10013137m.g	dispersed
Ciclev10027312m.g	dispersed
Ciclev10003363m.g	dispersed
Ciclev10006257m.g	dispersed
Ciclev10013955m.g	dispersed
Ciclev10033486m.g	dispersed
Ciclev10003366m.g	dispersed
Ciclev10004015m.g	dispersed
Ciclev10003368m.g	dispersed
Ciclev10003779m.g	dispersed
Ciclev10003378m.g	dispersed
Ciclev10030053m.g	dispersed
Ciclev10030397m.g	dispersed
Ciclev10033482m.g	dispersed
Ciclev10003381m.g	dispersed
Ciclev10010657m.g	dispersed
Ciclev10003389m.g	dispersed
Ciclev10003735m.g	dispersed
Ciclev10003774m.g	dispersed
Ciclev10006518m.g	dispersed
Ciclev10013343m.g	dispersed
Ciclev10013696m.g	dispersed
Ciclev10017588m.g	dispersed
Ciclev10017591m.g	dispersed
Ciclev10018323m.g	dispersed
Ciclev10023860m.g	dispersed
Ciclev10027245m.g	dispersed
Ciclev10030246m.g	dispersed
Ciclev10033602m.g	dispersed
Ciclev10003396m.g	dispersed
Ciclev10003406m.g	dispersed
Ciclev10007096m.g	dispersed
Ciclev10011479m.g	dispersed
Ciclev10013806m.g	dispersed
Ciclev10030087m.g	dispersed
Ciclev10003418m.g	dispersed
Ciclev10033786m.g	dispersed
Ciclev10003427m.g	dispersed
Ciclev10026422m.g	dispersed
Ciclev10026846m.g	dispersed
Ciclev10003434m.g	dispersed
Ciclev10003960m.g	dispersed
Ciclev10006597m.g	dispersed
Ciclev10006890m.g	dispersed
Ciclev10010288m.g	dispersed
Ciclev10017516m.g	dispersed
Ciclev10033628m.g	dispersed
Ciclev10003449m.g	dispersed
Ciclev10003909m.g	dispersed
Ciclev10003469m.g	dispersed
Ciclev10027267m.g	dispersed
Ciclev10003471m.g	dispersed
Ciclev10030004m.g	dispersed
Ciclev10003475m.g	dispersed
Ciclev10006414m.g	dispersed
Ciclev10003481m.g	dispersed
Ciclev10010251m.g	dispersed
Ciclev10023984m.g	dispersed
Ciclev10003494m.g	dispersed
Ciclev10014882m.g	dispersed
Ciclev10003496m.g	dispersed
Ciclev10003880m.g	dispersed
Ciclev10018708m.g	dispersed
Ciclev10003497m.g	dispersed
Ciclev10003947m.g	dispersed
Ciclev10006567m.g	dispersed
Ciclev10010754m.g	dispersed
Ciclev10013585m.g	dispersed
Ciclev10017902m.g	dispersed
Ciclev10027035m.g	dispersed
Ciclev10030259m.g	dispersed
Ciclev10030401m.g	dispersed
Ciclev10003509m.g	dispersed
Ciclev10013318m.g	dispersed
Ciclev10013389m.g	dispersed
Ciclev10023695m.g	dispersed
Ciclev10024253m.g	dispersed
Ciclev10030451m.g	dispersed
Ciclev10003531m.g	dispersed
Ciclev10007144m.g	dispersed
Ciclev10010179m.g	dispersed
Ciclev10017905m.g	dispersed
Ciclev10019150m.g	dispersed
Ciclev10020564m.g	dispersed
Ciclev10033715m.g	dispersed
Ciclev10003546m.g	dispersed
Ciclev10028275m.g	dispersed
Ciclev10030448m.g	dispersed
Ciclev10003551m.g	dispersed
Ciclev10024860m.g	dispersed
Ciclev10003566m.g	dispersed
Ciclev10020303m.g	dispersed
Ciclev10003571m.g	dispersed
Ciclev10006515m.g	dispersed
Ciclev10006991m.g	dispersed
Ciclev10010619m.g	dispersed
Ciclev10010781m.g	dispersed
Ciclev10013850m.g	dispersed
Ciclev10017758m.g	dispersed
Ciclev10023231m.g	dispersed
Ciclev10023357m.g	dispersed
Ciclev10026957m.g	dispersed
Ciclev10003588m.g	dispersed
Ciclev10018066m.g	dispersed
Ciclev10033242m.g	dispersed
Ciclev10033249m.g	dispersed
Ciclev10003606m.g	dispersed
Ciclev10025750m.g	dispersed
Ciclev10003609m.g	dispersed
Ciclev10007166m.g	dispersed
Ciclev10011865m.g	dispersed
Ciclev10013373m.g	dispersed
Ciclev10015410m.g	dispersed
Ciclev10023462m.g	dispersed
Ciclev10003633m.g	dispersed
Ciclev10003888m.g	dispersed
Ciclev10003635m.g	dispersed
Ciclev10003653m.g	dispersed
Ciclev10013671m.g	dispersed
Ciclev10003662m.g	dispersed
Ciclev10012620m.g	dispersed
Ciclev10003677m.g	dispersed
Ciclev10030344m.g	dispersed
Ciclev10003678m.g	dispersed
Ciclev10032094m.g	dispersed
Ciclev10003692m.g	dispersed
Ciclev10016924m.g	dispersed
Ciclev10003702m.g	dispersed
Ciclev10027184m.g	dispersed
Ciclev10003710m.g	dispersed
Ciclev10006750m.g	dispersed
Ciclev10003716m.g	dispersed
Ciclev10017595m.g	dispersed
Ciclev10003727m.g	dispersed
Ciclev10006641m.g	dispersed
Ciclev10006921m.g	dispersed
Ciclev10023638m.g	dispersed
Ciclev10024549m.g	dispersed
Ciclev10003736m.g	dispersed
Ciclev10013708m.g	dispersed
Ciclev10013924m.g	dispersed
Ciclev10003741m.g	dispersed
Ciclev10015856m.g	dispersed
Ciclev10026028m.g	dispersed
Ciclev10003744m.g	dispersed
Ciclev10019291m.g	dispersed
Ciclev10003757m.g	dispersed
Ciclev10012590m.g	dispersed
Ciclev10003763m.g	dispersed
Ciclev10007865m.g	dispersed
Ciclev10013692m.g	dispersed
Ciclev10029872m.g	dispersed
Ciclev10030061m.g	dispersed
Ciclev10003786m.g	dispersed
Ciclev10013330m.g	dispersed
Ciclev10003787m.g	dispersed
Ciclev10017609m.g	dispersed
Ciclev10023359m.g	dispersed
Ciclev10030096m.g	dispersed
Ciclev10003811m.g	dispersed
Ciclev10004275m.g	dispersed
Ciclev10003832m.g	dispersed
Ciclev10027307m.g	dispersed
Ciclev10030169m.g	dispersed
Ciclev10003861m.g	dispersed
Ciclev10003874m.g	dispersed
Ciclev10008474m.g	dispersed
Ciclev10013898m.g	dispersed
Ciclev10003881m.g	dispersed
Ciclev10010270m.g	dispersed
Ciclev10023908m.g	dispersed
Ciclev10027301m.g	dispersed
Ciclev10029809m.g	dispersed
Ciclev10003883m.g	dispersed
Ciclev10013323m.g	dispersed
Ciclev10011950m.g	dispersed
Ciclev10023833m.g	dispersed
Ciclev10033763m.g	dispersed
Ciclev10003889m.g	dispersed
Ciclev10025325m.g	dispersed
Ciclev10003916m.g	dispersed
Ciclev10008663m.g	dispersed
Ciclev10003920m.g	dispersed
Ciclev10006563m.g	dispersed
Ciclev10010290m.g	dispersed
Ciclev10033581m.g	dispersed
Ciclev10003936m.g	dispersed
Ciclev10027259m.g	dispersed
Ciclev10013956m.g	dispersed
Ciclev10003949m.g	dispersed
Ciclev10010355m.g	dispersed
Ciclev10023035m.g	dispersed
Ciclev10003977m.g	dispersed
Ciclev10013869m.g	dispersed
Ciclev10003979m.g	dispersed
Ciclev10017471m.g	dispersed
Ciclev10018206m.g	dispersed
Ciclev10033751m.g	dispersed
Ciclev10003987m.g	dispersed
Ciclev10025100m.g	dispersed
Ciclev10025204m.g	dispersed
Ciclev10027269m.g	dispersed
Ciclev10003992m.g	dispersed
Ciclev10027983m.g	dispersed
Ciclev10004001m.g	dispersed
Ciclev10013231m.g	dispersed
Ciclev10021160m.g	dispersed
Ciclev10024383m.g	dispersed
Ciclev10004004m.g	dispersed
Ciclev10027102m.g	dispersed
Ciclev10004036m.g	dispersed
Ciclev10025940m.g	dispersed
Ciclev10027179m.g	dispersed
Ciclev10004063m.g	dispersed
Ciclev10006539m.g	dispersed
Ciclev10006664m.g	dispersed
Ciclev10013495m.g	dispersed
Ciclev10017058m.g	dispersed
Ciclev10004087m.g	dispersed
Ciclev10033999m.g	dispersed
Ciclev10004108m.g	dispersed
Ciclev10007491m.g	dispersed
Ciclev10010205m.g	dispersed
Ciclev10004109m.g	dispersed
Ciclev10004569m.g	dispersed
Ciclev10024069m.g	dispersed
Ciclev10004110m.g	dispersed
Ciclev10010876m.g	dispersed
Ciclev10027634m.g	dispersed
Ciclev10027655m.g	dispersed
Ciclev10030462m.g	dispersed
Ciclev10030468m.g	dispersed
Ciclev10004112m.g	dispersed
Ciclev10030467m.g	dispersed
Ciclev10004124m.g	dispersed
Ciclev10010890m.g	dispersed
Ciclev10004126m.g	dispersed
Ciclev10027695m.g	dispersed
Ciclev10004178m.g	dispersed
Ciclev10007297m.g	dispersed
Ciclev10004196m.g	dispersed
Ciclev10018603m.g	dispersed
Ciclev10018604m.g	dispersed
Ciclev10004257m.g	dispersed
Ciclev10018577m.g	dispersed
Ciclev10004259m.g	dispersed
Ciclev10007397m.g	dispersed
Ciclev10004265m.g	dispersed
Ciclev10006606m.g	dispersed
Ciclev10004300m.g	dispersed
Ciclev10030628m.g	dispersed
Ciclev10004332m.g	dispersed
Ciclev10024904m.g	dispersed
Ciclev10004343m.g	dispersed
Ciclev10024095m.g	dispersed
Ciclev10004346m.g	dispersed
Ciclev10030464m.g	dispersed
Ciclev10004361m.g	dispersed
Ciclev10004498m.g	dispersed
Ciclev10004368m.g	dispersed
Ciclev10018755m.g	dispersed
Ciclev10004371m.g	dispersed
Ciclev10014384m.g	dispersed
Ciclev10004373m.g	dispersed
Ciclev10019144m.g	dispersed
Ciclev10004383m.g	dispersed
Ciclev10018910m.g	dispersed
Ciclev10004429m.g	dispersed
Ciclev10007590m.g	dispersed
Ciclev10004432m.g	dispersed
Ciclev10024949m.g	dispersed
Ciclev10004452m.g	dispersed
Ciclev10019048m.g	dispersed
Ciclev10004477m.g	dispersed
Ciclev10006517m.g	dispersed
Ciclev10004505m.g	dispersed
Ciclev10024157m.g	dispersed
Ciclev10004533m.g	dispersed
Ciclev10007837m.g	dispersed
Ciclev10019959m.g	dispersed
Ciclev10004534m.g	dispersed
Ciclev10025081m.g	dispersed
